#,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
1417,Christian Wright,LA,28,25.4,8.5,2.6,6.5,.401,0.9,2.7,.347,2.4,2.9,.827,0.4,1.5,1.9,2.3,0.9,0.1,1.8,1.6
1418,N.J. Benson,DEP,25,21.2,8.5,3.4,5.8,.582,0.0,0.3,.143,1.7,2.7,.618,2.0,4.1,6.1,0.8,0.4,1.4,1.4,1.4
1419,Enoch Kalambay,WKU,25,22.0,8.5,2.8,6.9,.407,0.9,2.8,.319,2.0,2.6,.773,0.6,3.7,4.2,1.5,0.7,0.1,1.6,1.8
1420,Julian Rishwain,UNLV,27,30.4,8.5,2.8,7.7,.364,2.1,6.1,.345,0.8,1.1,.677,0.5,3.0,3.5,2.0,1.4,0.1,0.7,2.0
1421,Jaylen Carey,VANDY,27,20.3,8.5,3.4,6.7,.506,0.3,1.2,.250,1.5,2.6,.571,2.2,3.6,5.8,0.9,0.7,0.7,1.6,2.5
1422,Kameron Taylor,UNCA,27,21.6,8.5,3.1,6.4,.488,0.4,1.9,.196,1.9,2.7,.703,1.7,2.6,4.3,0.9,0.8,0.3,0.5,2.4
1423,Jordan Ross,STMRY,29,26.6,8.5,3.0,7.8,.389,0.8,2.5,.306,1.7,2.4,.710,0.3,2.9,3.2,2.9,0.8,0.3,0.9,1.2
1424,Harlan Obioha,UNCW,28,20.0,8.5,3.1,5.0,.614,0.0,0.1,.000,2.4,4.0,.595,2.4,3.4,5.8,0.9,0.6,1.3,1.7,2.4
1425,Bo Montgomery,UNCW,28,21.5,8.5,3.1,7.2,.433,1.0,2.9,.363,1.3,1.6,.778,1.1,2.7,3.8,2.1,0.8,0.3,0.9,2.3
1426,Yousef Khayat,BGSU,6,21.5,8.5,2.7,5.0,.533,0.7,1.7,.400,2.5,2.7,.938,0.8,2.3,3.2,1.0,0.7,0.7,0.5,2.0
1427,Alex Kovatchev,CSUS,4,25.3,8.5,3.3,8.3,.394,1.5,5.3,.286,0.5,0.8,.667,1.3,3.8,5.0,0.3,0.8,0.0,1.3,1.5
1428,Malachi Brown,GAST,29,29.7,8.5,3.0,6.9,.437,1.3,3.3,.385,1.2,1.5,.814,0.7,3.0,3.7,3.4,1.2,0.1,2.0,1.8
1429,Cobie Montgomery,SOMIS,29,23.2,8.5,2.8,6.0,.460,2.0,4.7,.434,0.9,1.4,.659,0.6,1.5,2.0,1.1,0.3,0.4,0.7,1.1
1430,Fousseyni Traore,BYU,27,18.0,8.5,3.3,5.4,.616,0.0,0.1,.250,1.8,2.2,.814,2.0,3.6,5.6,1.6,0.3,0.4,1.3,1.3
1431,Kenny Hunter,TEXSO,27,25.5,8.5,3.7,8.3,.444,0.0,0.1,.000,1.1,1.9,.569,2.0,3.9,5.9,0.5,0.9,1.2,1.4,2.4
1432,Trazarien White,TCU,27,24.3,8.5,3.0,7.6,.393,1.3,3.7,.347,1.2,1.9,.615,0.5,2.1,2.7,0.8,1.2,0.1,0.8,1.6
1433,Magoon Gwath,SDSU,25,25.0,8.5,3.3,6.5,.512,0.6,1.7,.372,1.2,1.8,.652,1.9,3.4,5.2,0.7,0.4,2.6,1.5,1.9
1434,Breylin Garcia,USCU,21,20.4,8.5,3.7,5.7,.650,0.0,0.1,.000,1.0,1.9,.550,1.6,3.4,5.0,1.0,0.5,0.3,2.0,3.6
1435,Brandon Whitney,MONT,28,28.9,8.5,3.1,5.9,.524,0.5,1.4,.359,1.8,2.3,.785,0.5,1.6,2.2,2.8,0.8,0.0,0.8,1.2
1436,"Carlton Linguard, Jr.",SANFR,29,22.0,8.4,3.3,7.4,.447,1.3,4.3,.296,0.6,1.2,.471,1.6,2.8,4.3,1.1,0.1,1.0,1.1,2.9
1437,Christian Watson,SOMIS,29,29.0,8.4,2.9,8.8,.331,0.8,3.7,.206,1.9,2.7,.714,1.0,3.0,4.0,2.3,0.8,0.2,1.8,2.2
1438,Jy'Are Davis,SYRA,27,23.2,8.4,3.3,6.4,.514,0.4,1.0,.357,1.5,2.4,.615,1.5,3.6,5.1,1.3,0.6,0.4,1.2,1.5
1439,Zach Laput,DAV,27,25.2,8.4,3.3,7.0,.463,0.7,2.7,.270,1.2,1.8,.667,1.6,2.3,3.8,1.8,0.7,0.0,1.0,2.0
1440,Andrew Morgan,UNL,27,18.1,8.4,3.2,5.4,.596,0.1,0.5,.308,1.9,3.1,.595,1.4,2.7,4.2,1.0,0.4,0.3,1.4,2.0
1441,Donovan Sanders,MVSU,25,32.0,8.4,3.4,10.0,.336,0.5,2.6,.185,1.2,2.0,.620,0.7,2.4,3.2,2.5,1.4,0.1,2.9,2.0
1442,Taylor Bowen,FLAST,24,25.5,8.4,3.1,6.3,.490,1.0,2.5,.390,1.3,1.7,.756,1.3,4.2,5.4,0.9,1.1,1.6,1.5,1.6
1443,Samson Aletan,YALE,24,20.9,8.4,3.3,5.3,.617,0.0,0.0,.000,1.8,2.8,.667,2.1,1.8,4.0,0.8,0.3,1.6,0.8,1.8
1444,Chas Stinson,STONE,29,28.4,8.4,3.1,7.2,.424,0.1,0.7,.143,2.2,3.9,.553,1.0,3.9,4.9,2.6,1.8,0.9,2.1,2.2
1445,Paul Bruns,SODAK,29,25.6,8.4,2.7,6.7,.404,1.4,4.2,.333,1.6,2.2,.746,1.0,3.3,4.3,1.2,0.7,0.2,0.5,1.4
1446,Viljami Vartiainen,WEBER,29,24.2,8.4,2.7,6.7,.400,2.0,4.8,.407,1.1,1.5,.721,0.2,1.9,2.1,1.0,0.6,0.1,0.9,2.6
1447,T.J. Nadeau,UDM,29,24.0,8.4,3.0,8.4,.352,1.5,4.3,.341,1.0,1.2,.853,1.0,2.5,3.4,0.6,0.4,0.2,0.9,2.0
1448,Kadin Shedrick,TEXAS,27,26.2,8.4,2.9,5.2,.564,0.1,0.6,.267,2.4,3.7,.657,2.7,3.5,6.3,0.6,0.8,1.8,1.0,2.5
1449,Brant Byers,MIAMI,27,17.6,8.4,2.8,5.7,.494,1.6,3.8,.412,1.2,1.6,.767,0.6,2.3,2.9,0.4,0.6,0.3,0.5,1.7
1450,Toby Okani,WVU,27,29.4,8.4,3.5,8.0,.440,0.6,2.2,.288,0.7,1.9,.400,1.8,2.2,4.0,1.4,0.6,0.8,1.3,2.8
1451,Jonathan Powell,WVU,27,30.4,8.4,3.0,8.1,.370,2.0,6.0,.340,0.4,0.7,.500,0.7,2.5,3.2,0.7,0.7,0.0,0.6,1.2
1452,Jaden Winston,MAN,25,33.1,8.4,3.0,7.4,.405,0.6,2.5,.254,1.8,2.4,.733,0.4,3.2,3.6,4.4,2.0,0.2,2.4,2.7
1453,Tony Perkins,MZZOU,25,23.2,8.4,2.6,5.7,.462,0.6,1.8,.304,2.6,3.4,.744,0.8,1.8,2.6,2.5,1.2,0.1,1.6,1.8
1454,Kobe Johnson,UCLA,28,28.9,8.4,3.0,6.5,.462,1.1,3.1,.349,1.3,1.9,.685,1.9,4.1,6.0,2.9,1.8,0.2,1.5,2.8
1455,Shammah Scott,AKR,26,23.7,8.4,3.0,6.9,.436,1.4,3.8,.367,1.0,1.3,.743,0.6,3.0,3.6,2.7,0.7,0.4,1.0,1.3
1456,Grant Gondrezick II,UDM,21,23.0,8.4,3.1,8.6,.365,1.0,2.5,.415,1.0,1.4,.759,0.3,2.8,3.1,1.7,0.6,0.0,1.2,1.8
1457,Ndewedo Newbury,SANFR,11,24.2,8.4,3.3,7.1,.462,0.8,2.3,.360,1.0,1.4,.733,1.5,2.8,4.3,2.6,0.7,1.1,1.6,1.6
1458,Trey Townsend,ARZ,25,22.5,8.4,3.3,6.8,.480,0.4,1.4,.257,1.4,1.8,.800,1.5,2.4,4.0,1.1,0.2,0.1,1.4,1.1
1459,Karon Boyd,ETSU,28,30.5,8.4,3.0,7.1,.419,0.4,1.8,.220,2.0,3.4,.606,3.0,4.3,7.4,1.0,1.0,0.9,1.5,2.7
1460,Sean Trumper,MERRI,28,32.5,8.4,2.9,6.8,.426,0.6,2.1,.288,2.0,2.8,.705,1.3,4.3,5.6,2.0,1.6,0.2,1.5,3.1
1461,Kacper Klaczek,ALBNY,28,28.3,8.4,3.1,7.0,.451,1.1,3.6,.307,1.0,1.4,.675,1.5,3.5,5.0,1.6,0.9,0.6,1.1,2.6
1462,Ben Humrichous,ILL,28,27.5,8.4,2.9,7.6,.380,1.9,5.6,.335,0.7,1.0,.679,1.2,2.7,3.9,1.1,0.4,0.8,0.5,1.7
1463,Tobe Awaka,ARZ,27,19.9,8.3,3.3,5.2,.629,0.1,0.1,.500,1.7,2.7,.653,2.9,5.0,8.0,0.9,0.4,0.5,0.8,2.7
1464,Noah Feddersen,NDSU,30,25.5,8.3,3.1,5.9,.531,0.7,1.8,.396,1.4,2.2,.631,1.4,4.6,6.0,1.5,0.2,0.6,0.9,2.1
1465,Andre Screen,BTLR,27,19.6,8.3,3.2,5.5,.584,0.0,0.1,.000,1.9,3.1,.614,2.1,4.0,6.1,1.1,0.2,1.4,1.7,2.3
1466,Tyrin Lawrence,UGA,24,25.2,8.3,2.7,6.4,.416,0.8,2.7,.308,2.2,2.8,.776,0.4,2.7,3.1,2.5,1.2,0.2,1.9,1.2
1467,Dylan Godfrey,CAN,27,22.4,8.3,3.1,7.3,.424,1.3,4.1,.321,0.8,0.9,.840,0.4,2.2,2.6,0.6,0.6,0.4,1.3,1.9
1468,Stephon Payne III,JAC,25,21.4,8.3,3.2,6.1,.529,0.0,0.0,.000,1.8,2.9,.630,3.0,3.6,6.5,0.8,1.2,1.0,1.6,1.9
1469,Josiah Harris,RADF,29,22.3,8.3,3.3,6.3,.530,0.0,0.0,.000,1.6,2.9,.566,2.6,4.6,7.2,0.4,0.5,1.1,1.3,2.7
1470,Alec Millender,IUI,29,30.1,8.3,2.6,5.5,.463,1.7,3.9,.439,1.5,1.9,.796,0.2,1.5,1.7,3.8,0.7,0.1,1.3,2.6
1471,Lok Wur,GCU,26,22.2,8.3,3.0,6.3,.476,1.1,2.9,.382,1.2,1.7,.721,1.5,2.6,4.1,0.7,1.0,1.1,1.1,2.1
1472,Cole McCormick,UCA,26,24.7,8.3,3.0,7.0,.429,1.5,4.5,.322,0.8,1.5,.550,1.6,1.9,3.5,1.0,1.2,0.2,1.4,2.2
1473,Sion James,DUKE,27,24.4,8.3,2.8,5.3,.528,0.7,1.8,.408,2.0,2.5,.806,0.6,3.4,4.1,3.4,1.0,0.3,1.1,1.8
1474,Jaden Schutt,VT,27,26.6,8.3,2.7,7.2,.369,2.0,5.5,.356,1.0,1.2,.844,0.2,2.6,2.8,1.6,0.7,0.1,1.0,2.1
1475,Jacobi Wright,SOCAR,27,28.5,8.3,2.8,7.0,.402,0.9,3.0,.309,1.7,2.2,.783,0.5,2.0,2.5,2.2,0.5,0.1,1.4,1.6
1476,Jason Nelson,YSU,28,26.1,8.3,2.7,6.8,.395,1.0,3.3,.297,2.0,2.5,.775,0.4,2.0,2.4,2.6,0.9,0.0,1.9,1.8
1477,K'mani Doughty,INDST,29,22.6,8.3,2.4,5.4,.446,1.3,3.5,.366,2.2,2.4,.900,0.8,2.5,3.3,1.1,0.7,0.2,1.3,2.8
1478,DeAndre Williams,HC,26,28.7,8.3,3.2,7.5,.423,0.7,3.0,.244,1.2,1.4,.811,0.2,2.6,2.8,3.4,1.0,0.3,1.9,2.0
1479,Christian Moore,CTDL,26,21.6,8.3,3.0,7.6,.401,1.5,4.5,.339,0.7,0.8,.850,1.1,1.7,2.7,1.1,0.6,0.2,0.7,1.5
1480,Justin McBride,UNR,27,18.0,8.3,3.4,6.3,.532,0.5,1.8,.286,1.0,1.7,.587,1.1,3.2,4.3,0.7,0.5,0.5,0.9,1.4
1481,Jeremy Clayville,STFPA,27,20.7,8.3,2.9,7.1,.414,2.1,5.2,.397,0.3,0.5,.692,0.4,1.2,1.6,1.8,1.0,0.0,1.3,1.3
1482,Noah Ross,UNCW,24,23.9,8.3,3.1,6.3,.493,0.5,1.7,.293,1.5,2.2,.692,1.7,3.6,5.3,1.6,0.5,0.1,1.0,1.9
1483,Veljko Ilic,L-MD,24,17.8,8.3,3.3,6.1,.541,0.0,0.0,.000,1.7,3.1,.533,2.0,2.8,4.8,1.0,0.5,0.2,1.3,1.6
1484,"Lamar Oden, Jr.",CHASO,29,32.3,8.2,2.5,7.2,.346,1.8,5.7,.319,1.4,2.1,.700,1.9,2.6,4.4,0.9,0.3,0.1,0.7,2.0
1485,Josh Meo,CCU,29,31.7,8.2,2.8,7.6,.373,1.0,3.4,.290,1.6,2.2,.730,0.4,2.6,3.0,2.1,0.6,0.0,1.1,2.0
1486,Dae Dae Hunter,NEWOR,21,22.4,8.2,2.6,6.9,.375,1.9,4.8,.386,1.2,1.5,.813,0.1,2.1,2.3,0.6,1.0,0.1,1.0,2.4
1487,Khaman Maluach,DUKE,27,20.4,8.2,3.3,4.7,.714,0.1,0.4,.182,1.5,2.0,.741,2.7,3.4,6.1,0.4,0.1,1.1,0.7,2.0
1488,Parker Jones,COLGT,28,27.8,8.2,2.9,7.0,.413,1.5,4.0,.372,0.9,1.1,.839,1.2,3.5,4.8,1.9,1.0,0.7,1.5,2.0
1489,Cam Crawford,DUQ,24,22.0,8.2,3.0,7.0,.426,1.5,3.5,.417,0.8,1.0,.750,0.8,1.4,2.2,0.8,0.8,0.0,1.5,1.8
1490,Ahmed Barba-Bey,FDU,29,25.9,8.2,2.8,7.1,.395,1.5,4.3,.349,1.1,1.3,.821,0.7,3.0,3.8,1.8,0.6,0.3,1.3,1.1
1491,Daniel Akitoby,MORST,26,22.7,8.2,3.3,5.7,.578,0.0,0.0,.000,1.7,2.5,.652,3.0,4.0,7.0,0.6,0.7,1.0,1.5,3.3
1492,Dai Dai Ames,UVA,26,24.3,8.2,3.2,6.7,.474,0.9,2.3,.393,1.0,1.2,.833,0.2,1.2,1.4,2.0,0.7,0.3,1.2,2.1
1493,Marcus Foster,XAV,28,26.7,8.2,2.7,6.7,.404,1.3,3.3,.398,1.4,1.8,.800,0.9,3.8,4.7,1.8,1.0,0.1,1.0,2.0
1494,Quinton Morton-Robertson,IPFW,28,30.5,8.2,2.8,7.4,.374,1.9,5.2,.370,0.8,0.9,.840,0.1,2.5,2.5,2.8,1.4,0.0,1.2,1.8
1495,Legend Geeter,UDM,28,24.3,8.2,2.9,7.1,.412,0.6,1.6,.356,1.8,2.2,.803,1.7,2.5,4.2,1.4,0.7,0.3,1.8,2.4
1496,Ja'Sean Glover,OMAHA,30,23.1,8.2,2.8,6.0,.470,1.0,2.6,.385,1.5,2.0,.763,1.0,1.9,2.9,1.8,1.0,0.4,1.4,1.9
1497,Jadin Collins,MRST,25,33.0,8.2,3.2,6.8,.474,0.3,1.4,.194,1.4,2.2,.636,1.4,3.8,5.2,4.0,1.2,0.2,2.2,1.9
1498,Maleek Arington,SEA,26,29.1,8.2,2.6,6.8,.386,0.4,1.7,.233,2.5,4.0,.629,0.6,1.9,2.5,4.5,2.0,0.2,2.1,2.2
1499,Kanon Catchings,BYU,27,19.0,8.1,2.8,6.6,.421,1.6,4.3,.368,1.0,1.7,.587,0.7,1.7,2.4,0.8,0.6,0.5,0.9,1.2
1500,Omari Hamilton,ALCST,14,19.0,8.1,3.0,8.6,.350,1.3,4.0,.321,0.9,1.2,.706,1.4,2.3,3.7,0.6,0.5,0.1,1.4,1.1
1501,Jackson Munro,DART,22,23.5,8.1,3.4,6.5,.521,0.5,1.9,.293,0.9,1.1,.792,1.4,4.3,5.7,1.5,0.3,0.9,1.4,1.3
1502,"Ryan Prather, Jr.",RMU,30,24.2,8.1,2.8,6.6,.426,1.5,3.9,.388,1.0,1.3,.795,1.2,1.9,3.0,1.1,0.3,0.1,0.8,1.2
1503,Isaac Parson,NCCU,24,20.1,8.1,2.7,6.3,.424,0.5,1.5,.297,2.3,2.9,.800,0.6,1.5,2.1,4.5,0.9,0.2,1.9,2.2
1504,Brycen Goodine,OKLA,24,20.6,8.1,2.5,5.7,.431,2.0,4.5,.444,1.2,1.5,.806,0.3,2.0,2.4,0.2,0.8,0.3,0.4,2.3
1505,Kevin Overton,TXTCH,26,22.1,8.1,2.8,6.3,.445,1.1,3.3,.326,1.4,1.8,.771,0.7,3.0,3.7,0.9,0.5,0.1,1.0,1.8
1506,Tony Toney,UAB,27,24.7,8.1,3.0,6.3,.474,1.4,3.3,.411,0.7,0.8,.909,1.1,2.1,3.3,1.9,0.8,0.2,0.4,1.6
1507,Terrance Arceneaux,U of H,27,22.1,8.1,3.0,6.4,.477,0.9,2.4,.385,1.1,1.5,.732,1.1,2.1,3.3,1.0,1.1,0.4,0.7,1.2
1508,Ernest Ross,GRAMB,27,22.8,8.1,2.9,6.2,.464,0.4,1.6,.250,1.9,2.6,.754,1.0,2.8,3.8,0.7,0.4,1.0,1.5,2.3
1509,Louis Lesmond,HAR,19,28.9,8.1,2.6,7.3,.353,1.4,4.7,.292,1.6,2.2,.732,0.8,2.2,2.9,1.5,0.6,0.3,1.1,1.4
1510,Nate Fouts,MOYNE,29,25.8,8.1,3.0,6.8,.444,0.7,2.6,.280,1.4,2.1,.656,1.1,3.3,4.4,1.9,0.8,0.4,1.6,2.4
1511,Jahmere Tripp,FORD,23,20.6,8.1,2.8,6.5,.436,0.7,2.1,.354,1.7,2.5,.672,1.4,2.4,3.8,1.7,1.3,0.2,1.8,2.0
1512,Collin Moore,GCU,25,25.1,8.1,2.6,5.9,.439,1.0,2.8,.371,1.8,2.6,.708,0.9,2.7,3.6,1.8,1.8,0.7,1.4,2.4
1513,Jasper Floyd,UNT,26,29.0,8.1,3.0,7.3,.407,0.6,1.7,.333,1.6,2.2,.732,0.3,2.4,2.7,3.8,1.4,0.1,2.0,2.2
1514,Rytis Petraitis,Cal,27,26.2,8.1,2.5,5.8,.429,0.6,1.9,.300,2.6,3.4,.750,2.5,3.1,5.6,1.8,1.2,0.3,1.0,2.5
1515,Braeden Speed,L-MD,27,29.9,8.1,2.7,6.5,.409,0.7,2.3,.295,2.1,2.9,.727,0.6,2.9,3.5,2.6,1.0,0.4,1.5,1.7
1516,Anthony Dell'Orso,ARZ,27,18.8,8.1,2.7,5.9,.459,1.5,3.5,.421,1.2,1.3,.889,0.5,1.0,1.5,1.5,0.6,0.1,0.8,0.9
1517,Daemar Kelly,STFPA,29,29.5,8.1,3.0,7.1,.427,1.0,3.3,.316,1.0,1.2,.778,0.4,2.6,3.0,1.7,0.7,0.6,1.9,1.8
1518,Mouhamed Sow,STPC,19,29.2,8.1,3.1,6.7,.457,0.5,1.6,.300,1.5,2.3,.636,2.4,3.9,6.3,1.2,1.1,0.8,1.1,2.5
1519,Jared Frey,SB,21,21.6,8.0,2.8,6.7,.414,1.3,3.8,.342,1.2,1.2,1.000,0.3,1.5,1.8,1.2,0.4,0.1,0.9,1.1
1520,Jayden Williams,DART,22,19.5,8.0,2.7,6.4,.429,1.6,4.2,.376,1.0,1.6,.629,0.7,2.3,3.0,0.6,0.4,0.3,1.1,1.7
1521,Romeo Myrthil,DART,23,31.0,8.0,3.2,7.0,.460,1.1,3.3,.325,0.5,0.7,.750,1.1,4.2,5.3,2.0,0.9,0.3,0.7,1.5
1522,Rahmir Barno,FGCU,23,28.3,8.0,3.3,7.2,.452,0.2,0.9,.200,1.3,1.8,.756,0.3,3.7,4.0,3.9,1.5,0.1,2.0,1.7
1523,Hassan Diarra,UConn,27,27.5,8.0,2.6,6.2,.423,0.7,2.5,.269,2.1,2.6,.826,1.3,2.2,3.5,5.8,1.6,0.4,2.2,2.3
1524,Preston Ruedinger,UWGB,27,33.9,8.0,2.8,7.0,.397,1.2,3.3,.367,1.3,1.7,.739,0.5,3.1,3.7,3.1,1.4,0.2,1.6,2.8
1525,Sharron Young,AKR,27,16.7,8.0,2.9,6.1,.476,1.4,3.4,.419,0.8,1.0,.815,0.6,1.5,2.1,2.0,1.0,0.0,1.5,2.1
1526,Donovan Draper,USNA,29,27.3,8.0,3.0,6.7,.443,0.6,2.1,.267,1.5,1.9,.786,2.3,5.4,7.7,2.1,1.4,0.7,1.6,2.5
1527,K.J. Adams,KU,24,28.7,8.0,3.3,6.3,.517,0.0,0.0,.000,1.5,2.0,.750,2.0,2.5,4.5,2.4,0.9,0.8,1.0,2.5
1528,Marcell McCreary,NOCOL,29,18.5,8.0,2.7,5.4,.494,1.2,3.0,.409,1.4,2.1,.645,1.0,2.6,3.6,1.2,0.9,0.1,1.2,1.2
1529,Malcolm Chimezie,BSTN,29,21.1,8.0,3.4,6.2,.553,0.0,0.1,.000,1.2,2.6,.459,1.9,3.2,5.1,0.8,0.3,0.8,1.4,2.0
1530,Coen Carr,MCHST,27,20.4,8.0,3.0,4.8,.623,0.1,0.3,.333,1.9,2.8,.671,1.3,2.1,3.4,0.4,0.5,0.6,1.0,1.0
1531,Khalil Badru,NEWHA,29,21.6,8.0,3.3,6.7,.497,0.3,1.1,.242,1.0,2.3,.455,1.7,3.0,4.7,0.7,0.8,0.1,1.2,1.6
1532,Johnathan Massie,UNT,25,21.8,8.0,2.5,5.8,.425,0.6,1.8,.341,2.4,3.2,.753,1.3,3.4,4.7,0.8,1.1,0.2,1.2,1.2
1533,Anwar Gill,HWRD,25,29.4,8.0,3.2,6.6,.482,0.3,1.5,.189,1.4,2.0,.700,1.0,3.2,4.3,4.0,1.1,0.2,3.2,3.0
1534,Dorian Finister,SHSU,23,26.5,8.0,2.8,8.2,.346,0.7,2.3,.283,1.7,2.4,.696,1.7,4.0,5.7,1.3,0.7,0.5,1.3,1.7
1535,Afan Trnka,UTM,29,25.1,8.0,2.9,7.3,.390,1.1,4.0,.270,1.2,1.7,.729,0.4,1.3,1.8,3.0,1.1,0.2,2.6,2.3
1536,Khalilq Abdul-Mateen,TAMUC,28,24.7,8.0,2.6,7.5,.349,1.8,5.3,.345,1.0,1.5,.659,0.4,2.1,2.5,1.5,1.2,0.1,1.9,1.8
1537,Alem Huseinovic,RICE,28,25.6,8.0,2.7,7.1,.384,1.9,5.1,.380,0.6,1.0,.667,0.2,1.7,1.9,0.9,0.8,0.0,0.9,1.4
1538,Jo Valrie,SIUE,3,19.0,8.0,3.7,7.7,.478,0.0,1.3,.000,0.7,2.3,.286,3.7,3.0,6.7,0.7,0.7,0.3,0.7,1.3
1539,Liutauras Lelevicius,ORST,29,26.6,8.0,2.6,5.8,.440,1.1,2.9,.369,1.8,2.0,.897,1.3,2.6,3.9,1.3,0.6,0.2,0.8,1.3
1540,Karson Templin,USU,28,17.6,8.0,2.9,5.5,.532,0.4,1.3,.324,1.7,2.8,.610,2.0,3.0,5.0,0.8,0.6,0.8,0.7,2.6
1541,Matteus Case,W&M,28,21.7,8.0,2.7,5.8,.472,0.5,1.8,.280,2.0,2.7,.750,0.5,1.9,2.4,2.1,0.8,0.0,1.6,1.3
1542,Matija Zuzic,UTM,28,24.0,8.0,2.6,6.1,.421,1.9,5.1,.375,0.9,1.3,.714,0.7,2.2,2.9,0.6,0.5,0.3,0.7,1.6
1543,Jaxon Kohler,MCHST,27,20.2,8.0,3.1,6.1,.503,0.5,1.5,.317,1.3,1.6,.818,2.6,5.0,7.6,1.4,0.4,0.8,1.4,1.7
1544,Mahmoud Fofana,CSUN,27,26.2,8.0,3.0,4.9,.602,0.0,0.1,.000,2.0,3.1,.647,2.1,2.9,4.9,1.0,1.2,0.3,1.2,2.6
1545,Jakari Spence,JAC,27,27.0,8.0,2.7,7.2,.381,0.2,0.7,.250,2.3,3.0,.775,1.0,3.0,4.0,3.9,1.1,0.1,1.8,1.6
1546,Dashon Gittens,FIU,27,26.7,8.0,2.8,7.5,.374,0.9,3.3,.281,1.4,1.8,.776,1.6,2.2,3.8,1.6,1.5,0.5,1.3,2.4
1547,Xavier DuSell,UNR,27,21.6,8.0,2.8,6.5,.426,2.1,4.9,.443,0.3,0.4,.700,0.3,1.2,1.6,0.6,0.8,0.0,0.5,2.0
1548,Moulaye Sissoko,UNT,26,24.6,8.0,3.3,5.0,.669,0.0,0.0,.000,1.3,1.8,.688,2.3,4.4,6.7,0.6,0.7,0.3,1.2,2.2
1549,Ryan Rapp,HAW,24,25.4,8.0,2.7,6.1,.442,1.0,2.9,.329,1.6,2.1,.760,0.8,3.2,4.0,1.5,0.7,0.3,1.4,1.8
1550,Bismark Nsiah,FDU,29,26.9,7.9,3.0,6.7,.441,0.5,1.6,.311,1.5,2.2,.688,1.9,4.3,6.1,2.7,1.0,1.1,1.3,2.4
1551,Achile Spadone,BUCK,29,31.7,7.9,2.6,6.6,.398,0.8,2.9,.277,1.9,2.3,.809,1.0,3.6,4.6,1.6,1.2,0.2,1.3,3.0
1552,Paul Jones III,WIN,29,20.3,7.9,2.7,7.2,.376,1.8,5.4,.323,0.7,1.1,.636,0.5,2.4,2.9,0.5,0.4,0.1,0.7,1.6
1553,Skyy Clark,UCLA,28,26.2,7.9,2.7,5.9,.461,1.3,3.2,.393,1.3,1.6,.761,0.8,2.2,2.9,2.6,1.3,0.1,1.0,2.3
1554,Bryan Etumnu,MERRI,27,30.3,7.9,3.0,5.7,.523,0.6,2.0,.315,1.3,1.8,.729,1.2,5.0,6.2,0.7,0.9,2.4,0.8,2.7
1555,Bangot Dak,COLO,27,19.5,7.9,3.0,6.0,.503,0.4,1.4,.297,1.4,2.0,.722,1.1,2.7,3.9,1.1,0.8,1.4,1.5,2.0
1556,Muneer Newton,DESU,25,24.1,7.9,3.4,6.1,.556,0.0,0.0,.000,1.1,2.4,.475,2.5,3.0,5.5,0.8,0.8,0.8,1.4,2.5
1557,Samuel Ariyibi,UTECH,24,23.6,7.9,2.8,5.8,.478,0.5,1.3,.355,2.0,3.1,.635,2.0,3.5,5.4,1.6,1.0,1.6,1.9,2.9
1558,Jalen Celestine,BAYL,23,24.3,7.9,2.6,6.6,.391,1.9,5.0,.371,0.9,1.1,.808,1.0,2.4,3.3,0.7,0.6,0.3,0.7,2.3
1559,Keyshawn Mitchell,BRYNT,28,20.3,7.9,3.2,6.2,.511,0.4,1.6,.267,1.1,2.1,.534,2.7,3.8,6.5,0.7,0.3,0.7,1.0,2.1
1560,Aziz Bandaogo,CINCY,27,25.5,7.9,3.1,4.7,.667,0.0,0.0,.000,1.7,2.6,.643,2.3,3.7,6.0,0.7,0.6,1.5,1.1,1.7
1561,Brandon Johnson,UMFL,27,29.6,7.9,2.9,7.1,.403,1.0,3.6,.265,1.2,1.7,.702,1.8,4.8,6.6,1.9,1.0,0.7,1.5,2.0
1562,Antwone Woolfolk,MIAMI,27,21.8,7.9,3.4,5.5,.628,0.0,0.3,.143,1.0,1.6,.619,2.1,3.5,5.6,1.2,1.0,0.9,1.6,3.0
1563,Henry Coleman III,TAMU,27,21.6,7.9,3.0,5.3,.577,0.0,0.0,.000,1.8,2.6,.690,2.6,2.6,5.2,0.4,1.0,0.0,0.8,1.2
1564,DaMariee Jones,SUBR,27,17.7,7.9,3.4,5.4,.619,0.0,0.0,.000,1.1,2.6,.443,2.4,2.5,5.0,0.6,0.8,0.7,0.8,2.0
1565,Brody Rowbury,SELU,27,27.2,7.9,2.7,5.1,.526,0.2,0.4,.417,2.4,3.1,.771,2.3,3.3,5.6,0.9,0.4,0.3,0.9,2.6
1566,Makaih Williams,GCU,26,24.3,7.9,2.2,6.4,.343,0.7,2.7,.254,2.8,3.6,.785,0.7,1.7,2.5,2.7,1.3,0.2,2.2,2.8
1567,Demetrius Lilley,LASAL,24,19.8,7.9,2.9,7.4,.388,1.0,3.1,.307,1.2,1.6,.737,1.9,4.3,6.2,0.5,0.6,0.3,0.7,1.7
